IndicatorCode,Indicator,ValueType,ParentLocationCode,ParentLocation,Location type,SpatialDimValueCode,Location,Period type,Period,IsLatestYear,Dim1 type,Dim1,Dim1ValueCode,Dim2 type,Dim2,Dim2ValueCode,Dim3 type,Dim3,Dim3ValueCode,DataSourceDimValueCode,DataSource,FactValueNumericPrefix,FactValueNumeric,FactValueUoM,FactValueNumericLowPrefix,FactValueNumericLow,FactValueNumericHighPrefix,FactValueNumericHigh,Value,FactValueTranslationID,FactComments,Language,DateModified
SA_0000001459,"Road traffic crash deaths, age-standardized death rates (15+), per 100,000 population",numeric,AFR,Africa,Country,MOZ,Mozambique,Year,2016,true,Sex,Female,FMLE,,,,,,,,,,24.5,,,,,,24.5,,,EN,2018-09-06T04:00:00.000Z
SA_0000001459,"Road traffic crash deaths, age-standardized death rates (15+), per 100,000 population",numeric,AFR,Africa,Country,ZMB,Zambia,Year,2016,true,Sex,Female,FMLE,,,,,,,,,,24.6,,,,,,24.6,,,EN,2018-09-06T04:00:00.000Z
SA_0000001459,"Road traffic crash deaths, age-standardized death rates (15+), per 100,000 population",numeric,EUR,Europe,Country,ALB,Albania,Year,2016,true,Sex,Male,MLE,,,,,,,,,,24.7,,,,,,24.7,,,EN,2018-09-06T04:00:00.000Z
SA_0000001459,"Road traffic crash deaths, age-standardized death rates (15+), per 100,000 population",numeric,EUR,Europe,Country,GEO,Georgia,Year,2016,true,Sex,Male,MLE,,,,,,,,,,24.7,,,,,,24.7,,,EN,2018-09-06T04:00:00.000Z
SA_0000001459,"Road traffic crash deaths, age-standardized death rates (15+), per 100,000 population",numeric,EMR,Eastern Mediterranean,Country,ARE,United Arab Emirates,Year,2016,true,Sex,Male,MLE,,,,,,,,,,24.9,,,,,,24.9,,,EN,2018-09-06T04:00:00.000Z
SA_0000001459,"Road traffic crash deaths, age-standardized death rates (15+), per 100,000 population",numeric,AMR,Americas,Country,HTI,Haiti,Year,2016,true,Sex,Male,MLE,,,,,,,,,,25.2,,,,,,25.2,,,EN,2018-09-06T04:00:00.000Z
SA_0000001459,"Road traffic crash deaths, age-standardized death rates (15+), per 100,000 population",numeric,EMR,Eastern Mediterranean,Country,PAK,Pakistan,Year,2016,true,Sex,Male,MLE,,,,,,,,,,25.4,,,,,,25.4,,,EN,2018-09-06T04:00:00.000Z
SA_0000001459,"Road traffic crash deaths, age-standardized death rates (15+), per 100,000 population",numeric,AFR,Africa,Country,STP,Sao Tome and Principe,Year,2016,true,Sex,Female,FMLE,,,,,,,,,,25.4,,,,,,25.4,,,EN,2018-09-06T04:00:00.000Z
SA_0000001459,"Road traffic crash deaths, age-standardized death rates (15+), per 100,000 population",numeric,AFR,Africa,Country,ETH,Ethiopia,Year,2016,true,Sex,Female,FMLE,,,,,,,,,,25.5,,,,,,25.5,,,EN,2018-09-06T04:00:00.000Z
SA_0000001459,"Road traffic crash deaths, age-standardized death rates (15+), per 100,000 population",numeric,AMR,Americas,Country,MEX,Mexico,Year,2016,true,Sex,Male,MLE,,,,,,,,,,25.6,,,,,,25.6,,,EN,2018-09-06T04:00:00.000Z
SA_0000001459,"Road traffic crash deaths, age-standardized death rates (15+), per 100,000 population",numeric,SEAR,South-East Asia,Country,MMR,Myanmar,Year,2016,true,Sex,Female,FMLE,,,,,,,,,,25.9,,,,,,25.9,,,EN,2018-09-06T04:00:00.000Z
SA_0000001459,"Road traffic crash deaths, age-standardized death rates (15+), per 100,000 population",numeric,WPR,Western Pacific,Country,VUT,Vanuatu,Year,2016,true,Sex,Male,MLE,,,,,,,,,,26,,,,,,26,,,EN,2018-09-06T04:00:00.000Z
SA_0000001459,"Road traffic crash deaths, age-standardized death rates (15+), per 100,000 population",numeric,AFR,Africa,Country,NER,Niger,Year,2016,true,Sex,Female,FMLE,,,,,,,,,,26.1,,,,,,26.1,,,EN,2018-09-06T04:00:00.000Z
SA_0000001459,"Road traffic crash deaths, age-standardized death rates (15+), per 100,000 population",numeric,AFR,Africa,Country,GNB,Guinea-Bissau,Year,2016,true,Sex,Female,FMLE,,,,,,,,,,26.2,,,,,,26.2,,,EN,2018-09-06T04:00:00.000Z
SA_0000001459,"Road traffic crash deaths, age-standardized death rates (15+), per 100,000 population",numeric,WPR,Western Pacific,Country,LAO,Lao People's Democratic Republic,Year,2016,true,Sex,Male,MLE,,,,,,,,,,26.3,,,,,,26.3,,,EN,2018-09-06T04:00:00.000Z
SA_0000001459,"Road traffic crash deaths, age-standardized death rates (15+), per 100,000 population",numeric,SEAR,South-East Asia,Country,MMR,Myanmar,Year,2016,true,Sex,Male,MLE,,,,,,,,,,26.3,,,,,,26.3,,,EN,2018-09-06T04:00:00.000Z
SA_0000001459,"Road traffic crash deaths, age-standardized death rates (15+), per 100,000 population",numeric,EUR,Europe,Country,BIH,Bosnia and Herzegovina,Year,2016,true,Sex,Male,MLE,,,,,,,,,,26.9,,,,,,26.9,,,EN,2018-09-06T04:00:00.000Z
SA_0000001459,"Road traffic crash deaths, age-standardized death rates (15+), per 100,000 population",numeric,AFR,Africa,Country,ERI,Eritrea,Year,2016,true,Sex,Female,FMLE,,,,,,,,,,27,,,,,,27,,,EN,2018-09-06T04:00:00.000Z
SA_0000001459,"Road traffic crash deaths, age-standardized death rates (15+), per 100,000 population",numeric,AMR,Americas,Country,PAN,Panama,Year,2016,true,Sex,Male,MLE,,,,,,,,,,27.1,,,,,,27.1,,,EN,2018-09-06T04:00:00.000Z
SA_0000001459,"Road traffic crash deaths, age-standardized death rates (15+), per 100,000 population",numeric,AFR,Africa,Country,UGA,Uganda,Year,2016,true,Sex,Female,FMLE,,,,,,,,,,27.2,,,,,,27.2,,,EN,2018-09-06T04:00:00.000Z
SA_0000001459,"Road traffic crash deaths, age-standardized death rates (15+), per 100,000 population",numeric,EMR,Eastern Mediterranean,Country,SOM,Somalia,Year,2016,true,Sex,Female,FMLE,,,,,,,,,,27.3,,,,,,27.3,,,EN,2018-09-06T04:00:00.000Z
SA_0000001459,"Road traffic crash deaths, age-standardized death rates (15+), per 100,000 population",numeric,AMR,Americas,Country,PER,Peru,Year,2016,true,Sex,Male,MLE,,,,,,,,,,27.4,,,,,,27.4,,,EN,2018-09-06T04:00:00.000Z
SA_0000001459,"Road traffic crash deaths, age-standardized death rates (15+), per 100,000 population",numeric,AFR,Africa,Country,MUS,Mauritius,Year,2016,true,Sex,Male,MLE,,,,,,,,,,27.6,,,,,,27.6,,,EN,2018-09-06T04:00:00.000Z
SA_0000001459,"Road traffic crash deaths, age-standardized death rates (15+), per 100,000 population",numeric,AMR,Americas,Country,URY,Uruguay,Year,2016,true,Sex,Male,MLE,,,,,,,,,,27.7,,,,,,27.7,,,EN,2018-09-06T04:00:00.000Z
SA_0000001459,"Road traffic crash deaths, age-standardized death rates (15+), per 100,000 population",numeric,AFR,Africa,Country,MRT,Mauritania,Year,2016,true,Sex,Female,FMLE,,,,,,,,,,27.9,,,,,,27.9,,,EN,2018-09-06T04:00:00.000Z
SA_0000001459,"Road traffic crash deaths, age-standardized death rates (15+), per 100,000 population",numeric,AMR,Americas,Country,ARG,Argentina,Year,2016,true,Sex,Male,MLE,,,,,,,,,,28,,,,,,28,,,EN,2018-09-06T04:00:00.000Z
SA_0000001459,"Road traffic crash deaths, age-standardized death rates (15+), per 100,000 population",numeric,AFR,Africa,Country,MLI,Mali,Year,2016,true,Sex,Female,FMLE,,,,,,,,,,28.1,,,,,,28.1,,,EN,2018-09-06T04:00:00.000Z
SA_0000001459,"Road traffic crash deaths, age-standardized death rates (15+), per 100,000 population",numeric,AFR,Africa,Country,SLE,Sierra Leone,Year,2016,true,Sex,Female,FMLE,,,,,,,,,,28.1,,,,,,28.1,,,EN,2018-09-06T04:00:00.000Z
SA_0000001459,"Road traffic crash deaths, age-standardized death rates (15+), per 100,000 population",numeric,AFR,Africa,Country,SEN,Senegal,Year,2016,true,Sex,Female,FMLE,,,,,,,,,,29,,,,,,29,,,EN,2018-09-06T04:00:00.000Z
SA_0000001459,"Road traffic crash deaths, age-standardized death rates (15+), per 100,000 population",numeric,AFR,Africa,Country,BEN,Benin,Year,2016,true,Sex,Female,FMLE,,,,,,,,,,29.1,,,,,,29.1,,,EN,2018-09-06T04:00:00.000Z
SA_0000001459,"Road traffic crash deaths, age-standardized death rates (15+), per 100,000 population",numeric,WPR,Western Pacific,Country,CHN,China,Year,2016,true,Sex,Male,MLE,,,,,,,,,,29.7,,,,,,29.7,,,EN,2018-09-06T04:00:00.000Z
SA_0000001459,"Road traffic crash deaths, age-standardized death rates (15+), per 100,000 population",numeric,AMR,Americas,Country,ATG,Antigua and Barbuda,Year,2016,true,Sex,Female,FMLE,,,,,,,,,,3,,,,,,3,,,EN,2018-09-06T04:00:00.000Z
SA_0000001459,"Road traffic crash deaths, age-standardized death rates (15+), per 100,000 population",numeric,EUR,Europe,Country,HRV,Croatia,Year,2016,true,Sex,Female,FMLE,,,,,,,,,,3.1,,,,,,3.1,,,EN,2018-09-06T04:00:00.000Z
SA_0000001459,"Road traffic crash deaths, age-standardized death rates (15+), per 100,000 population",numeric,EUR,Europe,Country,SRB,Serbia,Year,2016,true,Sex,Female,FMLE,,,,,,,,,,3.1,,,,,,3.1,,,EN,2018-09-06T04:00:00.000Z
SA_0000001459,"Road traffic crash deaths, age-standardized death rates (15+), per 100,000 population",numeric,WPR,Western Pacific,Country,AUS,Australia,Year,2016,true,Sex,Female,FMLE,,,,,,,,,,3.2,,,,,,3.2,,,EN,2018-09-06T04:00:00.000Z
SA_0000001459,"Road traffic crash deaths, age-standardized death rates (15+), per 100,000 population",numeric,EUR,Europe,Country,CYP,Cyprus,Year,2016,true,Sex,Female,FMLE,,,,,,,,,,3.2,,,,,,3.2,,,EN,2018-09-06T04:00:00.000Z
SA_0000001459,"Road traffic crash deaths, age-standardized death rates (15+), per 100,000 population",numeric,AFR,Africa,Country,MUS,Mauritius,Year,2016,true,Sex,Female,FMLE,,,,,,,,,,3.2,,,,,,3.2,,,EN,2018-09-06T04:00:00.000Z
